"","sub","decision","reward","effort","agent","success","grupo","tasa_fallo_self","tasa_fallo_other","zeros_SELF","zeros_OTHER","AIM_2","AIM_3","AIM_4","AIM_num","trail"
"4224",8949,0,3,4,1,0,0,0,0,0,4.17,2,3,4,6,48
"4225",8987,1,1,1,0,0,0,0,0,4.17,0,2,2,3,4,1
"4226",8987,1,2,1,0,0,0,0,0,4.17,0,2,2,3,4,2
"4227",8987,1,3,1,0,0,0,0,0,4.17,0,2,2,3,4,3
"4228",8987,0,1,2,0,0,0,0,0,4.17,0,2,2,3,4,4
"4229",8987,1,2,2,0,0,0,0,0,4.17,0,2,2,3,4,5
"4230",8987,1,3,2,0,0,0,0,0,4.17,0,2,2,3,4,6
"4231",8987,2,1,3,0,0,0,0,0,4.17,0,2,2,3,4,7
"4232",8987,1,2,3,0,0,0,0,0,4.17,0,2,2,3,4,8
"4233",8987,1,3,3,0,0,0,0,0,4.17,0,2,2,3,4,9
"4234",8987,0,1,4,0,0,0,0,0,4.17,0,2,2,3,4,10
"4235",8987,1,2,4,0,0,0,0,0,4.17,0,2,2,3,4,11
"4236",8987,1,3,4,0,0,0,0,0,4.17,0,2,2,3,4,12
"4237",8987,1,1,1,0,0,0,0,0,4.17,0,2,2,3,4,13
"4238",8987,1,2,1,0,0,0,0,0,4.17,0,2,2,3,4,14
"4239",8987,1,3,1,0,0,0,0,0,4.17,0,2,2,3,4,15
"4240",8987,1,1,2,0,0,0,0,0,4.17,0,2,2,3,4,16
"4241",8987,1,2,2,0,0,0,0,0,4.17,0,2,2,3,4,17
"4242",8987,1,3,2,0,0,0,0,0,4.17,0,2,2,3,4,18
"4243",8987,1,1,3,0,0,0,0,0,4.17,0,2,2,3,4,19
"4244",8987,1,2,3,0,0,0,0,0,4.17,0,2,2,3,4,20
"4245",8987,1,3,3,0,0,0,0,0,4.17,0,2,2,3,4,21
"4246",8987,1,1,4,0,0,0,0,0,4.17,0,2,2,3,4,22
"4247",8987,1,2,4,0,0,0,0,0,4.17,0,2,2,3,4,23
"4248",8987,1,3,4,0,0,0,0,0,4.17,0,2,2,3,4,24
"4249",8987,0,1,1,1,0,0,0,0,4.17,0,2,2,3,4,25
"4250",8987,1,2,1,1,0,0,0,0,4.17,0,2,2,3,4,26
"4251",8987,1,3,1,1,0,0,0,0,4.17,0,2,2,3,4,27
"4252",8987,1,1,2,1,0,0,0,0,4.17,0,2,2,3,4,28
"4253",8987,1,2,2,1,0,0,0,0,4.17,0,2,2,3,4,29
"4254",8987,1,3,2,1,0,0,0,0,4.17,0,2,2,3,4,30
"4255",8987,0,1,3,1,0,0,0,0,4.17,0,2,2,3,4,31
"4256",8987,1,2,3,1,0,0,0,0,4.17,0,2,2,3,4,32
"4257",8987,1,3,3,1,0,0,0,0,4.17,0,2,2,3,4,33
"4258",8987,1,1,4,1,0,0,0,0,4.17,0,2,2,3,4,34
"4259",8987,1,2,4,1,0,0,0,0,4.17,0,2,2,3,4,35
"4260",8987,1,3,4,1,0,0,0,0,4.17,0,2,2,3,4,36
"4261",8987,0,1,1,1,0,0,0,0,4.17,0,2,2,3,4,37
"4262",8987,1,2,1,1,0,0,0,0,4.17,0,2,2,3,4,38
"4263",8987,1,3,1,1,0,0,0,0,4.17,0,2,2,3,4,39
"4264",8987,1,1,2,1,0,0,0,0,4.17,0,2,2,3,4,40
"4265",8987,1,2,2,1,0,0,0,0,4.17,0,2,2,3,4,41
"4266",8987,1,3,2,1,0,0,0,0,4.17,0,2,2,3,4,42
"4267",8987,1,1,3,1,0,0,0,0,4.17,0,2,2,3,4,43
"4268",8987,1,2,3,1,0,0,0,0,4.17,0,2,2,3,4,44
"4269",8987,1,3,3,1,0,0,0,0,4.17,0,2,2,3,4,45
"4270",8987,1,1,4,1,0,0,0,0,4.17,0,2,2,3,4,46
"4271",8987,1,2,4,1,0,0,0,0,4.17,0,2,2,3,4,47
"4272",8987,1,3,4,1,0,0,0,0,4.17,0,2,2,3,4,48
"4273",9045,0,1,1,0,0,0,0,7.14,0,4.17,2,2,3,4,1
"4274",9045,1,2,1,0,0,0,0,7.14,0,4.17,2,2,3,4,2
"4275",9045,1,3,1,0,0,0,0,7.14,0,4.17,2,2,3,4,3
"4276",9045,0,1,2,0,0,0,0,7.14,0,4.17,2,2,3,4,4
"4277",9045,1,2,2,0,0,0,0,7.14,0,4.17,2,2,3,4,5
"4278",9045,1,3,2,0,0,0,0,7.14,0,4.17,2,2,3,4,6
"4279",9045,0,1,3,0,0,0,0,7.14,0,4.17,2,2,3,4,7
"4280",9045,1,2,3,0,0,0,0,7.14,0,4.17,2,2,3,4,8
"4281",9045,1,3,3,0,0,0,0,7.14,0,4.17,2,2,3,4,9
"4282",9045,1,1,4,0,0,0,0,7.14,0,4.17,2,2,3,4,10
"4283",9045,1,2,4,0,0,0,0,7.14,0,4.17,2,2,3,4,11
"4284",9045,1,3,4,0,0,0,0,7.14,0,4.17,2,2,3,4,12
"4285",9045,0,1,1,0,0,0,0,7.14,0,4.17,2,2,3,4,13
"4286",9045,1,2,1,0,0,0,0,7.14,0,4.17,2,2,3,4,14
"4287",9045,1,3,1,0,0,0,0,7.14,0,4.17,2,2,3,4,15
"4288",9045,0,1,2,0,0,0,0,7.14,0,4.17,2,2,3,4,16
"4289",9045,1,2,2,0,0,0,0,7.14,0,4.17,2,2,3,4,17
"4290",9045,1,3,2,0,0,0,0,7.14,0,4.17,2,2,3,4,18
"4291",9045,0,1,3,0,0,0,0,7.14,0,4.17,2,2,3,4,19
"4292",9045,1,2,3,0,0,0,0,7.14,0,4.17,2,2,3,4,20
"4293",9045,1,3,3,0,0,0,0,7.14,0,4.17,2,2,3,4,21
"4294",9045,0,1,4,0,0,0,0,7.14,0,4.17,2,2,3,4,22
"4295",9045,1,2,4,0,0,0,0,7.14,0,4.17,2,2,3,4,23
"4296",9045,1,3,4,0,0,0,0,7.14,0,4.17,2,2,3,4,24
"4297",9045,0,1,1,1,0,0,0,7.14,0,4.17,2,2,3,4,25
"4298",9045,0,2,1,1,0,0,0,7.14,0,4.17,2,2,3,4,26
"4299",9045,1,3,1,1,0,0,0,7.14,0,4.17,2,2,3,4,27
"4300",9045,1,1,2,1,0,0,0,7.14,0,4.17,2,2,3,4,28
"4301",9045,1,2,2,1,0,0,0,7.14,0,4.17,2,2,3,4,29
"4302",9045,1,3,2,1,0,0,0,7.14,0,4.17,2,2,3,4,30
"4303",9045,0,1,3,1,0,0,0,7.14,0,4.17,2,2,3,4,31
"4304",9045,0,2,3,1,0,0,0,7.14,0,4.17,2,2,3,4,32
"4305",9045,1,3,3,1,0,0,0,7.14,0,4.17,2,2,3,4,33
"4306",9045,0,1,4,1,0,0,0,7.14,0,4.17,2,2,3,4,34
"4307",9045,1,2,4,1,0,0,0,7.14,0,4.17,2,2,3,4,35
"4308",9045,1,3,4,1,0,0,0,7.14,0,4.17,2,2,3,4,36
"4309",9045,0,1,1,1,0,0,0,7.14,0,4.17,2,2,3,4,37
"4310",9045,1,2,1,1,0,0,0,7.14,0,4.17,2,2,3,4,38
"4311",9045,1,3,1,1,0,0,0,7.14,0,4.17,2,2,3,4,39
"4312",9045,0,1,2,1,0,0,0,7.14,0,4.17,2,2,3,4,40
"4313",9045,1,2,2,1,0,0,0,7.14,0,4.17,2,2,3,4,41
"4314",9045,1,3,2,1,0,0,0,7.14,0,4.17,2,2,3,4,42
"4315",9045,0,1,3,1,0,0,0,7.14,0,4.17,2,2,3,4,43
"4316",9045,1,2,3,1,0,0,0,7.14,0,4.17,2,2,3,4,44
"4317",9045,1,3,3,1,0,0,0,7.14,0,4.17,2,2,3,4,45
"4318",9045,2,1,4,1,0,0,0,7.14,0,4.17,2,2,3,4,46
"4319",9045,0,2,4,1,0,0,0,7.14,0,4.17,2,2,3,4,47
"4320",9045,1,3,4,1,1,0,0,7.14,0,4.17,2,2,3,4,48
"4321",9203,1,1,1,0,0,0,8.33,0,0,0,2,3,4,6,1
"4322",9203,1,2,1,0,0,0,8.33,0,0,0,2,3,4,6,2
"4323",9203,1,3,1,0,0,0,8.33,0,0,0,2,3,4,6,3
"4324",9203,1,1,2,0,0,0,8.33,0,0,0,2,3,4,6,4
"4325",9203,1,2,2,0,0,0,8.33,0,0,0,2,3,4,6,5
"4326",9203,1,3,2,0,0,0,8.33,0,0,0,2,3,4,6,6
"4327",9203,1,1,3,0,0,0,8.33,0,0,0,2,3,4,6,7
"4328",9203,1,2,3,0,0,0,8.33,0,0,0,2,3,4,6,8
"4329",9203,1,3,3,0,0,0,8.33,0,0,0,2,3,4,6,9
"4330",9203,1,1,4,0,1,0,8.33,0,0,0,2,3,4,6,10
"4331",9203,1,2,4,0,0,0,8.33,0,0,0,2,3,4,6,11
"4332",9203,1,3,4,0,0,0,8.33,0,0,0,2,3,4,6,12
"4333",9203,1,1,1,0,0,0,8.33,0,0,0,2,3,4,6,13
"4334",9203,1,2,1,0,0,0,8.33,0,0,0,2,3,4,6,14
"4335",9203,1,3,1,0,0,0,8.33,0,0,0,2,3,4,6,15
"4336",9203,1,1,2,0,0,0,8.33,0,0,0,2,3,4,6,16
"4337",9203,1,2,2,0,0,0,8.33,0,0,0,2,3,4,6,17
"4338",9203,1,3,2,0,0,0,8.33,0,0,0,2,3,4,6,18
"4339",9203,1,1,3,0,0,0,8.33,0,0,0,2,3,4,6,19
"4340",9203,1,2,3,0,0,0,8.33,0,0,0,2,3,4,6,20
"4341",9203,1,3,3,0,0,0,8.33,0,0,0,2,3,4,6,21
"4342",9203,1,1,4,0,0,0,8.33,0,0,0,2,3,4,6,22
"4343",9203,1,2,4,0,0,0,8.33,0,0,0,2,3,4,6,23
"4344",9203,1,3,4,0,1,0,8.33,0,0,0,2,3,4,6,24
"4345",9203,1,1,1,1,0,0,8.33,0,0,0,2,3,4,6,25
"4346",9203,1,2,1,1,0,0,8.33,0,0,0,2,3,4,6,26
"4347",9203,1,3,1,1,0,0,8.33,0,0,0,2,3,4,6,27
"4348",9203,1,1,2,1,0,0,8.33,0,0,0,2,3,4,6,28
"4349",9203,1,2,2,1,0,0,8.33,0,0,0,2,3,4,6,29
"4350",9203,1,3,2,1,0,0,8.33,0,0,0,2,3,4,6,30
"4351",9203,1,1,3,1,0,0,8.33,0,0,0,2,3,4,6,31
"4352",9203,1,2,3,1,0,0,8.33,0,0,0,2,3,4,6,32
"4353",9203,1,3,3,1,0,0,8.33,0,0,0,2,3,4,6,33
"4354",9203,1,1,4,1,0,0,8.33,0,0,0,2,3,4,6,34
"4355",9203,1,2,4,1,0,0,8.33,0,0,0,2,3,4,6,35
"4356",9203,1,3,4,1,0,0,8.33,0,0,0,2,3,4,6,36
"4357",9203,1,1,1,1,0,0,8.33,0,0,0,2,3,4,6,37
"4358",9203,1,2,1,1,0,0,8.33,0,0,0,2,3,4,6,38
"4359",9203,1,3,1,1,0,0,8.33,0,0,0,2,3,4,6,39
"4360",9203,1,1,2,1,0,0,8.33,0,0,0,2,3,4,6,40
"4361",9203,1,2,2,1,0,0,8.33,0,0,0,2,3,4,6,41
"4362",9203,1,3,2,1,0,0,8.33,0,0,0,2,3,4,6,42
"4363",9203,1,1,3,1,0,0,8.33,0,0,0,2,3,4,6,43
"4364",9203,1,2,3,1,0,0,8.33,0,0,0,2,3,4,6,44
"4365",9203,1,3,3,1,0,0,8.33,0,0,0,2,3,4,6,45
"4366",9203,1,1,4,1,0,0,8.33,0,0,0,2,3,4,6,46
"4367",9203,1,2,4,1,0,0,8.33,0,0,0,2,3,4,6,47
"4368",9203,1,3,4,1,0,0,8.33,0,0,0,2,3,4,6,48
"4369",9350,1,1,1,0,0,0,0,0,0,0,2,3,4,6,1
"4370",9350,1,2,1,0,0,0,0,0,0,0,2,3,4,6,2
"4371",9350,1,3,1,0,0,0,0,0,0,0,2,3,4,6,3
"4372",9350,1,1,2,0,0,0,0,0,0,0,2,3,4,6,4
"4373",9350,1,2,2,0,0,0,0,0,0,0,2,3,4,6,5
"4374",9350,1,3,2,0,0,0,0,0,0,0,2,3,4,6,6
"4375",9350,1,1,3,0,0,0,0,0,0,0,2,3,4,6,7
"4376",9350,1,2,3,0,0,0,0,0,0,0,2,3,4,6,8
"4377",9350,1,3,3,0,0,0,0,0,0,0,2,3,4,6,9
"4378",9350,1,1,4,0,0,0,0,0,0,0,2,3,4,6,10
"4379",9350,1,2,4,0,0,0,0,0,0,0,2,3,4,6,11
"4380",9350,1,3,4,0,0,0,0,0,0,0,2,3,4,6,12
"4381",9350,1,1,1,0,0,0,0,0,0,0,2,3,4,6,13
"4382",9350,1,2,1,0,0,0,0,0,0,0,2,3,4,6,14
"4383",9350,1,3,1,0,0,0,0,0,0,0,2,3,4,6,15
"4384",9350,1,1,2,0,0,0,0,0,0,0,2,3,4,6,16
"4385",9350,1,2,2,0,0,0,0,0,0,0,2,3,4,6,17
"4386",9350,1,3,2,0,0,0,0,0,0,0,2,3,4,6,18
"4387",9350,1,1,3,0,0,0,0,0,0,0,2,3,4,6,19
"4388",9350,1,2,3,0,0,0,0,0,0,0,2,3,4,6,20
"4389",9350,1,3,3,0,0,0,0,0,0,0,2,3,4,6,21
"4390",9350,1,1,4,0,0,0,0,0,0,0,2,3,4,6,22
"4391",9350,1,2,4,0,0,0,0,0,0,0,2,3,4,6,23
"4392",9350,1,3,4,0,0,0,0,0,0,0,2,3,4,6,24
"4393",9350,1,1,1,1,0,0,0,0,0,0,2,3,4,6,25
"4394",9350,1,2,1,1,0,0,0,0,0,0,2,3,4,6,26
"4395",9350,1,3,1,1,0,0,0,0,0,0,2,3,4,6,27
"4396",9350,1,1,2,1,0,0,0,0,0,0,2,3,4,6,28
"4397",9350,1,2,2,1,0,0,0,0,0,0,2,3,4,6,29
"4398",9350,1,3,2,1,0,0,0,0,0,0,2,3,4,6,30
"4399",9350,1,1,3,1,0,0,0,0,0,0,2,3,4,6,31
"4400",9350,1,2,3,1,0,0,0,0,0,0,2,3,4,6,32
"4401",9350,1,3,3,1,0,0,0,0,0,0,2,3,4,6,33
"4402",9350,1,1,4,1,0,0,0,0,0,0,2,3,4,6,34
"4403",9350,1,2,4,1,0,0,0,0,0,0,2,3,4,6,35
"4404",9350,1,3,4,1,0,0,0,0,0,0,2,3,4,6,36
"4405",9350,1,1,1,1,0,0,0,0,0,0,2,3,4,6,37
"4406",9350,1,2,1,1,0,0,0,0,0,0,2,3,4,6,38
"4407",9350,1,3,1,1,0,0,0,0,0,0,2,3,4,6,39
"4408",9350,1,1,2,1,0,0,0,0,0,0,2,3,4,6,40
"4409",9350,1,2,2,1,0,0,0,0,0,0,2,3,4,6,41
"4410",9350,1,3,2,1,0,0,0,0,0,0,2,3,4,6,42
"4411",9350,1,1,3,1,0,0,0,0,0,0,2,3,4,6,43
"4412",9350,1,2,3,1,0,0,0,0,0,0,2,3,4,6,44
"4413",9350,1,3,3,1,0,0,0,0,0,0,2,3,4,6,45
"4414",9350,1,1,4,1,0,0,0,0,0,0,2,3,4,6,46
"4415",9350,1,2,4,1,0,0,0,0,0,0,2,3,4,6,47
"4416",9350,1,3,4,1,0,0,0,0,0,0,2,3,4,6,48
"4417",9477,1,1,1,0,0,1,15.79,11.11,20.83,25,1,1,1,2,1
"4418",9477,1,2,1,0,0,1,15.79,11.11,20.83,25,1,1,1,2,2
"4419",9477,1,3,1,0,0,1,15.79,11.11,20.83,25,1,1,1,2,3
"4420",9477,1,1,2,0,0,1,15.79,11.11,20.83,25,1,1,1,2,4
"4421",9477,1,2,2,0,0,1,15.79,11.11,20.83,25,1,1,1,2,5
"4422",9477,1,3,2,0,0,1,15.79,11.11,20.83,25,1,1,1,2,6
"4423",9477,1,1,3,0,0,1,15.79,11.11,20.83,25,1,1,1,2,7
"4424",9477,1,2,3,0,0,1,15.79,11.11,20.83,25,1,1,1,2,8
"4425",9477,1,3,3,0,0,1,15.79,11.11,20.83,25,1,1,1,2,9
"4426",9477,2,1,4,0,0,1,15.79,11.11,20.83,25,1,1,1,2,10
"4427",9477,1,2,4,0,0,1,15.79,11.11,20.83,25,1,1,1,2,11
"4428",9477,1,3,4,0,0,1,15.79,11.11,20.83,25,1,1,1,2,12
"4429",9477,2,1,1,0,0,1,15.79,11.11,20.83,25,1,1,1,2,13
"4430",9477,1,2,1,0,1,1,15.79,11.11,20.83,25,1,1,1,2,14
"4431",9477,1,3,1,0,0,1,15.79,11.11,20.83,25,1,1,1,2,15
"4432",9477,1,1,2,0,0,1,15.79,11.11,20.83,25,1,1,1,2,16
"4433",9477,2,2,2,0,0,1,15.79,11.11,20.83,25,1,1,1,2,17
"4434",9477,1,3,2,0,1,1,15.79,11.11,20.83,25,1,1,1,2,18
"4435",9477,1,1,3,0,0,1,15.79,11.11,20.83,25,1,1,1,2,19
"4436",9477,1,2,3,0,0,1,15.79,11.11,20.83,25,1,1,1,2,20
"4437",9477,1,3,3,0,0,1,15.79,11.11,20.83,25,1,1,1,2,21
"4438",9477,2,1,4,0,0,1,15.79,11.11,20.83,25,1,1,1,2,22
"4439",9477,1,2,4,0,1,1,15.79,11.11,20.83,25,1,1,1,2,23
"4440",9477,2,3,4,0,0,1,15.79,11.11,20.83,25,1,1,1,2,24
"4441",9477,1,1,1,1,1,1,15.79,11.11,20.83,25,1,1,1,2,25
"4442",9477,2,2,1,1,0,1,15.79,11.11,20.83,25,1,1,1,2,26
"4443",9477,1,3,1,1,0,1,15.79,11.11,20.83,25,1,1,1,2,27
"4444",9477,1,1,2,1,0,1,15.79,11.11,20.83,25,1,1,1,2,28
"4445",9477,1,2,2,1,1,1,15.79,11.11,20.83,25,1,1,1,2,29
"4446",9477,2,3,2,1,0,1,15.79,11.11,20.83,25,1,1,1,2,30
"4447",9477,1,1,3,1,0,1,15.79,11.11,20.83,25,1,1,1,2,31
"4448",9477,1,2,3,1,0,1,15.79,11.11,20.83,25,1,1,1,2,32
"4449",9477,1,3,3,1,0,1,15.79,11.11,20.83,25,1,1,1,2,33
"4450",9477,2,1,4,1,0,1,15.79,11.11,20.83,25,1,1,1,2,34
"4451",9477,2,2,4,1,0,1,15.79,11.11,20.83,25,1,1,1,2,35
"4452",9477,2,3,4,1,0,1,15.79,11.11,20.83,25,1,1,1,2,36
"4453",9477,1,1,1,1,0,1,15.79,11.11,20.83,25,1,1,1,2,37
"4454",9477,1,2,1,1,0,1,15.79,11.11,20.83,25,1,1,1,2,38
"4455",9477,1,3,1,1,0,1,15.79,11.11,20.83,25,1,1,1,2,39
"4456",9477,1,1,2,1,0,1,15.79,11.11,20.83,25,1,1,1,2,40
"4457",9477,1,2,2,1,0,1,15.79,11.11,20.83,25,1,1,1,2,41
"4458",9477,1,3,2,1,0,1,15.79,11.11,20.83,25,1,1,1,2,42
"4459",9477,1,1,3,1,0,1,15.79,11.11,20.83,25,1,1,1,2,43
"4460",9477,1,2,3,1,0,1,15.79,11.11,20.83,25,1,1,1,2,44
"4461",9477,1,3,3,1,0,1,15.79,11.11,20.83,25,1,1,1,2,45
"4462",9477,2,1,4,1,0,1,15.79,11.11,20.83,25,1,1,1,2,46
"4463",9477,1,2,4,1,0,1,15.79,11.11,20.83,25,1,1,1,2,47
"4464",9477,1,3,4,1,0,1,15.79,11.11,20.83,25,1,1,1,2,48
"4465",9585,1,1,1,0,0,1,0,0,0,0,2,3,4,5,1
"4466",9585,1,2,1,0,0,1,0,0,0,0,2,3,4,5,2
"4467",9585,1,3,1,0,0,1,0,0,0,0,2,3,4,5,3
"4468",9585,1,1,2,0,0,1,0,0,0,0,2,3,4,5,4
"4469",9585,1,2,2,0,0,1,0,0,0,0,2,3,4,5,5
"4470",9585,1,3,2,0,0,1,0,0,0,0,2,3,4,5,6
"4471",9585,1,1,3,0,0,1,0,0,0,0,2,3,4,5,7
"4472",9585,1,2,3,0,0,1,0,0,0,0,2,3,4,5,8
"4473",9585,1,3,3,0,0,1,0,0,0,0,2,3,4,5,9
"4474",9585,1,1,4,0,0,1,0,0,0,0,2,3,4,5,10
"4475",9585,1,2,4,0,0,1,0,0,0,0,2,3,4,5,11
"4476",9585,1,3,4,0,0,1,0,0,0,0,2,3,4,5,12
"4477",9585,1,1,1,0,0,1,0,0,0,0,2,3,4,5,13
"4478",9585,1,2,1,0,0,1,0,0,0,0,2,3,4,5,14
"4479",9585,1,3,1,0,0,1,0,0,0,0,2,3,4,5,15
"4480",9585,1,1,2,0,0,1,0,0,0,0,2,3,4,5,16
"4481",9585,1,2,2,0,0,1,0,0,0,0,2,3,4,5,17
"4482",9585,1,3,2,0,0,1,0,0,0,0,2,3,4,5,18
"4483",9585,1,1,3,0,0,1,0,0,0,0,2,3,4,5,19
"4484",9585,1,2,3,0,0,1,0,0,0,0,2,3,4,5,20
"4485",9585,1,3,3,0,0,1,0,0,0,0,2,3,4,5,21
"4486",9585,1,1,4,0,0,1,0,0,0,0,2,3,4,5,22
"4487",9585,1,2,4,0,0,1,0,0,0,0,2,3,4,5,23
"4488",9585,1,3,4,0,0,1,0,0,0,0,2,3,4,5,24
"4489",9585,1,1,1,1,0,1,0,0,0,0,2,3,4,5,25
"4490",9585,1,2,1,1,0,1,0,0,0,0,2,3,4,5,26
"4491",9585,1,3,1,1,0,1,0,0,0,0,2,3,4,5,27
"4492",9585,1,1,2,1,0,1,0,0,0,0,2,3,4,5,28
"4493",9585,1,2,2,1,0,1,0,0,0,0,2,3,4,5,29
"4494",9585,1,3,2,1,0,1,0,0,0,0,2,3,4,5,30
"4495",9585,1,1,3,1,0,1,0,0,0,0,2,3,4,5,31
"4496",9585,1,2,3,1,0,1,0,0,0,0,2,3,4,5,32
"4497",9585,1,3,3,1,0,1,0,0,0,0,2,3,4,5,33
"4498",9585,1,1,4,1,0,1,0,0,0,0,2,3,4,5,34
"4499",9585,1,2,4,1,0,1,0,0,0,0,2,3,4,5,35
"4500",9585,1,3,4,1,0,1,0,0,0,0,2,3,4,5,36
